ids,age,balance,day,duration,pdays,job,contact,education,marital,default,y
40071,29,205,4,787,-1,management,cellular,tertiary,married,no,yes
3474,39,644,15,110,-1,technician,unknown,primary,married,no,no
773,39,20,7,124,-1,admin.,unknown,secondary,married,no,no
33960,34,1337,30,442,-1,services,cellular,secondary,married,no,yes
14769,37,177,16,464,-1,technician,cellular,secondary,married,no,no
12005,56,9246,20,143,-1,technician,unknown,unknown,married,no,no
30995,27,3196,9,10,-1,management,cellular,unknown,single,no,no
42769,38,6889,28,194,286,technician,cellular,tertiary,single,no,no
10867,47,1728,17,98,-1,unknown,unknown,unknown,married,no,no
44683,32,260,5,13,656,technician,unknown,secondary,single,no,no
15983,31,216,22,47,-1,management,cellular,tertiary,married,no,no
11630,39,1046,19,112,-1,blue-collar,unknown,primary,married,no,no
290,37,58,5,98,-1,management,unknown,tertiary,married,no,no
39376,33,81,22,104,186,management,cellular,tertiary,married,no,no
32712,57,93,17,137,-1,blue-collar,telephone,primary,married,no,no
9838,45,-322,9,225,-1,technician,unknown,primary,married,no,no
31480,35,0,1,295,303,technician,cellular,secondary,married,no,no
39722,30,48,27,144,187,self-employed,cellular,tertiary,single,no,no
9313,52,3258,5,234,-1,management,unknown,secondary,married,no,no
44725,51,151,8,638,427,management,cellular,tertiary,single,no,yes
1,44,29,5,151,-1,technician,unknown,secondary,single,no,no
17674,58,5506,29,81,-1,retired,telephone,primary,married,no,no
22466,50,7907,22,363,-1,entrepreneur,cellular,secondary,married,no,no
5469,26,74,23,106,-1,services,unknown,secondary,divorced,no,no
18673,51,1990,31,251,-1,management,telephone,tertiary,married,no,no
9801,38,0,9,254,-1,blue-collar,unknown,secondary,married,no,no
1181,42,271,8,84,-1,blue-collar,unknown,primary,married,no,no
29193,38,489,2,218,-1,blue-collar,cellular,primary,married,no,no
18805,49,8973,31,9,-1,technician,cellular,secondary,married,no,no
18179,31,29,30,130,-1,blue-collar,cellular,secondary,married,no,no
6362,36,234,27,219,-1,admin.,unknown,secondary,married,no,no
40820,39,3840,11,315,-1,management,cellular,tertiary,single,no,yes
41724,60,197,7,1386,-1,retired,cellular,secondary,married,no,no
11025,38,156,17,544,-1,admin.,unknown,secondary,divorced,no,no
20902,42,17,13,175,-1,management,cellular,tertiary,married,no,no
14530,49,30,15,439,-1,technician,cellular,secondary,divorced,no,no
18778,41,188,31,15,-1,technician,telephone,secondary,married,no,no
23584,42,37,28,28,-1,technician,cellular,secondary,divorced,no,no
11909,46,12186,20,29,-1,management,unknown,secondary,married,no,no
28697,38,1495,30,339,-1,management,cellular,tertiary,single,no,no
15525,34,584,18,154,-1,blue-collar,cellular,secondary,married,no,no
39373,31,12607,22,150,-1,management,cellular,tertiary,single,no,no
41893,60,0,19,1745,62,management,telephone,secondary,married,no,no
7348,30,873,29,792,-1,admin.,unknown,secondary,married,no,yes
21629,30,0,19,292,-1,management,cellular,tertiary,single,no,no
26321,32,574,20,171,127,management,cellular,tertiary,single,no,no
10509,36,6085,16,186,-1,blue-collar,unknown,primary,married,no,no
24291,57,1694,17,378,-1,admin.,telephone,primary,married,no,no
27167,40,372,21,365,100,technician,cellular,secondary,married,no,no
21385,32,2481,18,547,-1,technician,cellular,tertiary,single,no,no
40085,35,563,4,147,119,blue-collar,cellular,secondary,married,no,yes
31810,39,1048,8,201,-1,technician,cellular,secondary,single,no,no
26980,44,-1,21,63,-1,entrepreneur,cellular,tertiary,married,no,no
12453,39,-106,1,60,-1,services,unknown,secondary,single,no,no
41347,34,0,31,79,110,blue-collar,cellular,secondary,married,no,no
8809,26,581,4,444,-1,admin.,unknown,secondary,single,no,no
24902,41,446,18,296,186,services,cellular,secondary,married,no,no
27590,31,-158,21,214,-1,services,cellular,secondary,married,yes,no
14510,29,1,15,56,-1,admin.,cellular,secondary,married,no,no
3399,32,231,15,51,-1,blue-collar,unknown,secondary,married,no,no
3754,35,1053,16,25,-1,services,unknown,secondary,married,no,no
8762,29,-309,4,215,-1,admin.,unknown,secondary,single,no,no
196,38,155,5,248,-1,services,unknown,secondary,married,no,no
16026,60,0,22,124,-1,housemaid,telephone,primary,married,no,no
10060,48,568,11,148,-1,entrepreneur,unknown,secondary,married,no,no
19126,58,14922,5,68,-1,management,cellular,tertiary,married,no,no
23313,58,413,27,104,-1,retired,cellular,secondary,married,no,no
42889,35,415,4,649,176,unemployed,cellular,tertiary,single,no,yes
20119,48,617,11,33,-1,blue-collar,cellular,unknown,married,no,no
22117,42,0,21,384,-1,management,cellular,tertiary,single,yes,no
27678,37,0,21,11,175,services,cellular,tertiary,married,no,no
40203,49,6574,8,138,-1,admin.,cellular,tertiary,married,no,yes
23333,30,890,27,16,-1,management,cellular,tertiary,single,no,no
14149,60,1099,11,764,-1,retired,cellular,secondary,divorced,no,yes
17395,35,1508,28,339,-1,technician,cellular,secondary,married,no,no
31623,35,270,6,332,335,blue-collar,cellular,secondary,married,no,no
33707,56,3391,21,243,-1,unemployed,cellular,primary,married,no,yes
1607,32,281,8,231,-1,admin.,unknown,secondary,divorced,no,no
9089,28,25,5,109,-1,admin.,unknown,secondary,single,no,no
29590,29,1288,3,266,-1,unknown,cellular,secondary,single,no,no
37833,27,-330,14,88,353,blue-collar,cellular,secondary,married,no,no
31203,31,2667,2,73,-1,management,cellular,tertiary,married,no,no
12257,55,77,23,364,-1,technician,unknown,secondary,married,no,no
4555,32,206,20,205,-1,blue-collar,unknown,primary,married,no,no
13825,28,72,10,418,-1,services,cellular,secondary,married,no,no
6180,45,23,27,62,-1,technician,unknown,secondary,divorced,no,no
17950,41,636,30,80,-1,management,telephone,tertiary,married,no,no
21750,46,1109,19,221,-1,blue-collar,cellular,secondary,married,no,no
40269,36,4708,15,104,-1,admin.,cellular,tertiary,divorced,no,no
4882,35,350,21,345,-1,entrepreneur,unknown,secondary,married,no,no
36047,41,-217,11,313,349,blue-collar,cellular,secondary,married,no,no
4205,30,0,19,199,-1,blue-collar,unknown,unknown,single,no,no
24022,37,41,29,127,-1,technician,cellular,secondary,married,no,no
22918,41,771,26,106,-1,management,cellular,tertiary,married,no,no
12960,44,300,7,182,-1,services,cellular,secondary,married,no,no
3551,31,1125,15,548,-1,blue-collar,unknown,secondary,divorced,no,no
2226,50,424,12,72,-1,admin.,unknown,secondary,single,no,no
16314,56,187,23,156,-1,blue-collar,cellular,primary,married,no,no
3502,30,370,15,160,-1,admin.,unknown,secondary,divorced,no,no
17381,41,0,28,41,-1,housemaid,telephone,secondary,married,no,no
8238,38,0,2,29,-1,admin.,unknown,primary,married,no,no
22598,51,130,22,547,-1,technician,cellular,secondary,married,no,no
20823,52,152,13,404,-1,technician,cellular,secondary,divorced,no,yes
32913,35,633,17,128,-1,management,cellular,tertiary,single,no,no
25061,47,0,18,81,-1,unemployed,cellular,secondary,married,yes,no
954,43,87,7,328,-1,admin.,unknown,unknown,single,no,no
5233,31,91,23,206,-1,self-employed,unknown,tertiary,single,no,no
11142,28,975,18,59,-1,blue-collar,unknown,secondary,single,no,no
27334,34,6203,21,34,-1,management,telephone,tertiary,married,no,no
2881,48,7373,14,126,-1,technician,unknown,secondary,married,no,no
39129,34,4254,18,104,178,admin.,cellular,tertiary,single,no,no
21073,30,334,14,144,-1,management,cellular,tertiary,single,no,no
5850,27,293,26,70,-1,unemployed,unknown,secondary,married,no,no
43848,51,176,1,8,687,management,unknown,tertiary,married,no,no
3716,31,268,16,118,-1,technician,unknown,secondary,divorced,no,no
12575,54,42,3,389,-1,technician,unknown,secondary,married,no,no
14173,26,93,11,255,-1,housemaid,cellular,secondary,single,no,no
43172,38,0,1,10,-1,technician,unknown,secondary,single,no,no
19062,58,1547,5,1186,-1,unknown,telephone,unknown,married,no,yes
41619,19,179,24,62,-1,student,cellular,unknown,single,no,no
17585,48,292,29,164,-1,admin.,cellular,secondary,married,no,no
14756,36,0,16,276,-1,services,cellular,secondary,married,no,no
460,58,-11,6,112,-1,blue-collar,unknown,secondary,divorced,no,no
32228,29,2553,16,250,-1,blue-collar,cellular,secondary,single,no,no
30754,42,419,6,198,-1,technician,cellular,secondary,married,no,no
35033,60,5990,6,396,-1,management,cellular,tertiary,married,no,yes
18252,35,11,31,22,-1,management,cellular,tertiary,married,no,no
2295,46,0,12,51,-1,blue-collar,unknown,primary,married,no,no
16244,37,1066,23,181,-1,management,cellular,tertiary,married,no,no
19767,45,5450,8,188,-1,management,cellular,tertiary,married,no,no
26406,39,8152,20,80,-1,blue-collar,cellular,secondary,married,no,no
26609,49,502,20,104,-1,admin.,cellular,secondary,divorced,no,no
16069,31,1139,22,101,-1,blue-collar,cellular,secondary,single,no,no
9059,55,1218,5,145,-1,retired,unknown,tertiary,divorced,no,no
25085,48,1092,18,79,172,blue-collar,cellular,primary,married,no,no
28758,55,851,30,138,270,technician,cellular,unknown,married,no,no
37067,36,2151,13,134,370,technician,cellular,secondary,single,no,no
21902,34,881,20,112,-1,management,cellular,tertiary,married,no,no
23345,51,7,27,18,-1,services,cellular,secondary,married,no,no
41854,65,493,16,622,182,retired,cellular,primary,married,no,no
35199,53,167,7,84,343,self-employed,cellular,tertiary,married,no,no
39179,38,2368,18,241,-1,management,cellular,tertiary,single,no,no
14325,34,344,14,56,-1,management,cellular,tertiary,single,no,no
37924,33,315,14,888,-1,admin.,cellular,secondary,single,no,yes
26807,57,0,20,231,-1,unemployed,cellular,primary,married,no,no
14132,35,0,11,71,-1,management,cellular,tertiary,single,no,no
24368,49,2370,17,56,103,management,unknown,tertiary,divorced,no,no
7311,39,481,29,376,-1,blue-collar,unknown,primary,married,no,no
4598,37,6969,20,412,-1,blue-collar,unknown,primary,single,no,no
1688,31,307,9,538,-1,admin.,unknown,secondary,married,no,yes
1074,44,420,7,110,-1,blue-collar,unknown,primary,married,no,no
18836,36,0,4,89,-1,management,cellular,tertiary,married,no,no
41142,44,-600,18,360,-1,management,cellular,tertiary,married,no,no
14209,38,84,11,328,-1,blue-collar,telephone,secondary,married,no,no
23744,36,63,28,12,-1,technician,cellular,tertiary,married,yes,no
7432,36,0,29,211,-1,management,unknown,tertiary,single,no,no
18775,28,44,31,6,-1,unemployed,cellular,primary,married,yes,no
40451,52,1524,3,1007,-1,blue-collar,cellular,primary,married,no,yes
21480,39,2644,19,192,-1,management,cellular,secondary,single,no,no
34611,43,-100,5,227,-1,management,cellular,secondary,married,no,no
1368,31,335,8,226,-1,blue-collar,unknown,secondary,married,no,no
44157,31,330,13,309,181,unemployed,cellular,tertiary,married,no,yes
34363,34,315,4,76,89,blue-collar,cellular,secondary,married,no,no
35986,39,324,8,340,312,services,cellular,primary,married,no,no
9969,37,3467,9,185,-1,self-employed,unknown,secondary,divorced,no,no
26710,49,5095,20,127,157,services,cellular,unknown,single,no,no
5112,33,240,21,373,-1,blue-collar,unknown,primary,married,no,no
16281,39,1508,23,281,-1,blue-collar,cellular,secondary,married,no,no
19014,59,12438,5,91,-1,retired,cellular,secondary,married,no,no
22475,50,1052,22,149,-1,blue-collar,cellular,primary,married,no,no
44325,53,2557,29,95,182,technician,cellular,tertiary,married,no,no
45091,61,2686,22,84,-1,retired,telephone,primary,married,no,no
6741,29,3672,28,1210,-1,self-employed,unknown,secondary,single,no,no
9558,37,1549,6,48,-1,self-employed,unknown,tertiary,single,no,no
39954,60,294,3,206,-1,technician,telephone,secondary,married,no,yes
6932,45,-36,28,389,-1,services,unknown,secondary,married,no,no
20249,48,113,11,104,-1,blue-collar,cellular,unknown,married,no,no
31041,19,0,11,123,-1,student,cellular,unknown,single,no,no
1572,31,856,8,303,-1,blue-collar,unknown,primary,married,no,no
35332,29,428,7,54,345,admin.,cellular,secondary,single,no,no
41058,28,373,14,78,79,admin.,cellular,tertiary,single,no,no
26462,30,3929,20,593,-1,services,cellular,secondary,married,no,yes
9267,41,0,5,85,-1,blue-collar,unknown,secondary,married,no,no
9858,36,60,9,557,-1,entrepreneur,unknown,unknown,married,no,no
1183,38,54,8,180,-1,blue-collar,unknown,primary,married,no,no
22014,48,1143,20,93,-1,blue-collar,cellular,secondary,married,no,no
30976,45,17609,9,222,-1,unemployed,cellular,secondary,single,no,no
10646,37,1175,16,92,-1,services,unknown,secondary,single,no,no
13368,38,618,9,184,-1,self-employed,cellular,primary,married,no,no
43610,34,1965,4,714,-1,unemployed,telephone,secondary,single,no,yes
15580,32,648,21,166,-1,technician,cellular,secondary,single,no,no
6959,31,305,28,297,-1,management,unknown,tertiary,single,no,no
29757,30,1067,4,78,-1,unemployed,cellular,tertiary,married,no,no
12317,50,0,26,626,-1,admin.,unknown,secondary,married,no,no
4948,36,599,21,649,-1,blue-collar,unknown,primary,married,no,yes
21264,50,569,18,452,-1,management,cellular,tertiary,married,no,no
32386,47,109,16,91,268,management,cellular,tertiary,married,no,no
464,36,58,6,134,-1,services,unknown,primary,single,no,no
2538,46,399,13,353,-1,blue-collar,unknown,primary,married,no,no
15199,42,388,17,606,-1,entrepreneur,cellular,primary,single,no,no
39635,28,0,26,89,-1,admin.,cellular,secondary,married,no,no
4457,34,1042,20,167,-1,services,unknown,primary,married,no,no
16502,41,4,23,74,-1,blue-collar,cellular,primary,married,no,no
10000,38,1487,9,332,-1,admin.,unknown,primary,married,no,no
7366,24,2530,29,399,-1,student,unknown,secondary,single,no,no
44582,61,5267,18,212,188,retired,cellular,tertiary,married,no,no
24036,59,1227,29,89,-1,blue-collar,cellular,primary,married,no,no
33509,33,-267,20,1030,-1,blue-collar,cellular,secondary,married,no,yes
36051,49,579,11,158,-1,services,cellular,secondary,divorced,no,no
244,49,3237,5,232,-1,management,unknown,tertiary,married,no,no
12047,53,797,20,14,-1,retired,unknown,secondary,divorced,no,no
4376,49,459,19,58,-1,services,unknown,secondary,single,no,no
23185,34,1632,27,65,-1,services,cellular,secondary,married,no,no
32187,34,2660,15,158,329,technician,cellular,secondary,single,no,no
6151,39,-44,27,228,-1,housemaid,unknown,primary,married,no,no
30774,34,196,6,59,-1,services,cellular,secondary,married,no,no
37823,39,0,14,9,330,blue-collar,cellular,secondary,single,no,no
9967,49,321,9,135,-1,management,unknown,secondary,married,no,no
44704,52,2635,6,313,108,management,cellular,tertiary,married,no,no
16524,33,457,23,107,-1,blue-collar,cellular,tertiary,single,no,no
3231,58,0,15,183,-1,services,unknown,secondary,married,no,no
39552,26,243,26,482,-1,management,cellular,tertiary,married,no,yes
35309,44,4031,7,983,-1,blue-collar,cellular,primary,married,no,yes
41154,49,629,19,431,-1,management,cellular,tertiary,married,no,no
26299,59,11,20,318,-1,retired,cellular,secondary,married,no,no
44414,49,1730,4,605,92,blue-collar,cellular,secondary,married,no,yes
25065,34,233,18,98,-1,blue-collar,cellular,secondary,married,no,no
37119,33,219,13,93,301,management,cellular,tertiary,divorced,no,no
45033,26,319,15,88,-1,admin.,cellular,tertiary,married,no,no
7552,25,1790,30,242,-1,student,unknown,secondary,single,no,no
33080,22,3982,20,206,-1,student,cellular,secondary,single,no,yes
39549,43,79,26,640,-1,management,cellular,tertiary,married,no,yes
16727,43,222,24,203,-1,retired,cellular,primary,married,no,no
21671,45,251,19,102,-1,admin.,cellular,secondary,married,no,no
13721,35,1330,10,901,-1,blue-collar,cellular,secondary,married,no,yes
44659,35,294,2,97,79,technician,cellular,secondary,married,no,no
20593,60,131,12,139,-1,technician,cellular,tertiary,married,no,no
21306,42,624,18,75,-1,management,cellular,tertiary,divorced,no,no
3610,42,2519,15,262,-1,blue-collar,unknown,primary,married,no,no
3300,44,146,15,483,-1,blue-collar,unknown,unknown,married,no,yes
31686,33,663,7,381,243,management,cellular,tertiary,married,no,no
32879,33,557,17,91,331,blue-collar,cellular,primary,single,no,no
29893,59,185,4,283,-1,self-employed,cellular,tertiary,married,no,no
527,46,459,6,221,-1,management,unknown,tertiary,married,no,no
2362,30,-522,13,375,-1,technician,unknown,tertiary,single,no,no
43065,28,154,18,416,-1,technician,cellular,secondary,single,no,yes
34842,25,-97,6,143,-1,services,cellular,secondary,married,no,no
2841,53,2272,14,243,-1,unknown,unknown,tertiary,divorced,no,no
27325,35,-718,21,47,-1,services,cellular,secondary,divorced,no,no
1986,41,1696,9,878,-1,management,unknown,tertiary,single,no,no
11458,48,334,19,270,-1,services,unknown,secondary,married,no,no
20930,30,631,13,293,-1,admin.,cellular,tertiary,married,no,no
37315,43,229,13,163,-1,management,cellular,secondary,divorced,no,no
19053,59,0,5,54,-1,technician,cellular,secondary,divorced,no,no
