,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,pdays,previous,poutcome,y,ids
35427,44.0,management,married,tertiary,no,430.0,no,no,cellular,7.0,may,97.0,171.0,2.0,failure,no,35427
24008,45.0,technician,married,secondary,no,183.0,no,no,cellular,29.0,aug,27.0,-1.0,0.0,unknown,no,24008
7648,32.0,blue-collar,single,primary,no,315.0,yes,no,unknown,30.0,may,61.0,-1.0,0.0,unknown,no,7648
22442,35.0,technician,single,tertiary,no,296.0,no,no,cellular,22.0,aug,91.0,-1.0,0.0,unknown,no,22442
18149,40.0,services,married,secondary,no,251.0,yes,no,cellular,30.0,jul,153.0,-1.0,0.0,unknown,no,18149
21180,30.0,technician,single,tertiary,no,0.0,no,yes,telephone,14.0,aug,226.0,-1.0,0.0,unknown,no,21180
35818,52.0,services,married,secondary,no,774.0,yes,no,cellular,8.0,may,159.0,-1.0,0.0,unknown,no,35818
44203,58.0,management,married,tertiary,no,1318.0,no,no,cellular,16.0,jul,184.0,179.0,5.0,failure,no,44203
17436,56.0,services,married,secondary,no,4763.0,yes,no,telephone,28.0,jul,106.0,-1.0,0.0,unknown,no,17436
40470,29.0,management,married,primary,no,5547.0,no,no,cellular,3.0,jul,236.0,-1.0,0.0,unknown,no,40470
18590,59.0,admin.,married,primary,no,1040.0,no,no,telephone,31.0,jul,733.0,-1.0,0.0,unknown,no,18590
40838,81.0,retired,married,primary,no,0.0,no,no,telephone,11.0,aug,198.0,-1.0,0.0,unknown,no,40838
41947,82.0,retired,married,primary,no,8603.0,no,no,cellular,22.0,oct,306.0,107.0,1.0,success,yes,41947
34927,31.0,blue-collar,single,unknown,yes,17.0,yes,no,cellular,6.0,may,72.0,-1.0,0.0,unknown,no,34927
19055,53.0,admin.,married,tertiary,no,5094.0,no,no,cellular,5.0,aug,114.0,-1.0,0.0,unknown,no,19055
32261,24.0,blue-collar,single,secondary,no,525.0,yes,no,cellular,16.0,apr,253.0,332.0,1.0,failure,no,32261
41541,67.0,retired,married,primary,no,708.0,no,no,cellular,11.0,sep,96.0,-1.0,0.0,unknown,no,41541
3924,43.0,technician,married,secondary,no,17.0,yes,no,unknown,16.0,may,353.0,-1.0,0.0,unknown,no,3924
24564,42.0,admin.,single,secondary,no,1143.0,yes,yes,telephone,17.0,nov,106.0,-1.0,0.0,unknown,no,24564
7122,29.0,blue-collar,married,unknown,no,559.0,yes,no,unknown,29.0,may,182.0,-1.0,0.0,unknown,no,7122
31159,56.0,services,divorced,secondary,no,935.0,no,no,cellular,26.0,feb,112.0,227.0,2.0,failure,no,31159
36725,58.0,retired,married,secondary,no,624.0,yes,no,cellular,12.0,may,393.0,-1.0,0.0,unknown,no,36725
42343,61.0,admin.,divorced,tertiary,no,89.0,no,no,cellular,24.0,nov,141.0,95.0,2.0,other,no,42343
1961,37.0,blue-collar,married,primary,no,1160.0,yes,no,unknown,9.0,may,255.0,-1.0,0.0,unknown,no,1961
32691,39.0,admin.,married,secondary,no,260.0,yes,no,cellular,17.0,apr,146.0,281.0,1.0,failure,no,32691
21505,31.0,technician,married,tertiary,no,6562.0,yes,no,cellular,19.0,aug,118.0,-1.0,0.0,unknown,no,21505
16981,47.0,services,divorced,secondary,no,-116.0,no,yes,cellular,25.0,jul,160.0,-1.0,0.0,unknown,no,16981
5879,30.0,blue-collar,married,secondary,no,187.0,yes,no,unknown,26.0,may,272.0,-1.0,0.0,unknown,no,5879
12794,56.0,management,married,primary,no,21.0,no,no,cellular,7.0,jul,118.0,-1.0,0.0,unknown,no,12794
17174,27.0,services,married,secondary,no,0.0,yes,no,cellular,28.0,jul,334.0,-1.0,0.0,unknown,no,17174
41901,37.0,management,single,tertiary,no,0.0,no,no,cellular,20.0,oct,107.0,258.0,3.0,other,no,41901
14055,33.0,technician,married,tertiary,no,236.0,yes,no,cellular,11.0,jul,203.0,-1.0,0.0,unknown,no,14055
32086,33.0,admin.,single,secondary,no,549.0,yes,no,cellular,14.0,apr,44.0,-1.0,0.0,unknown,no,32086
35628,40.0,admin.,divorced,secondary,no,-607.0,yes,no,cellular,8.0,may,328.0,353.0,2.0,failure,no,35628
19226,48.0,technician,married,secondary,no,7020.0,no,no,cellular,6.0,aug,80.0,-1.0,0.0,unknown,no,19226
21546,40.0,technician,married,tertiary,no,1063.0,yes,yes,cellular,19.0,aug,264.0,-1.0,0.0,unknown,no,21546
22426,51.0,management,married,tertiary,no,0.0,no,no,cellular,22.0,aug,111.0,-1.0,0.0,unknown,no,22426
37807,34.0,self-employed,single,tertiary,no,1272.0,yes,no,cellular,14.0,may,202.0,-1.0,0.0,unknown,no,37807
40949,38.0,blue-collar,single,secondary,no,0.0,no,no,cellular,13.0,aug,255.0,105.0,1.0,failure,no,40949
2674,59.0,retired,divorced,tertiary,no,559.0,yes,no,unknown,13.0,may,168.0,-1.0,0.0,unknown,no,2674
26899,38.0,blue-collar,single,secondary,no,5133.0,yes,no,cellular,21.0,nov,87.0,168.0,2.0,other,no,26899
14652,36.0,management,married,tertiary,no,287.0,yes,yes,cellular,15.0,jul,119.0,-1.0,0.0,unknown,no,14652
31439,32.0,services,married,secondary,no,2833.0,yes,no,cellular,30.0,mar,415.0,-1.0,0.0,unknown,no,31439
10035,38.0,blue-collar,married,secondary,no,1116.0,no,no,unknown,9.0,jun,80.0,-1.0,0.0,unknown,no,10035
29921,56.0,unemployed,married,primary,no,122.0,no,no,cellular,4.0,feb,72.0,-1.0,0.0,unknown,no,29921
5587,35.0,blue-collar,married,primary,no,208.0,yes,no,unknown,23.0,may,247.0,-1.0,0.0,unknown,no,5587
40170,30.0,unemployed,single,tertiary,no,1159.0,no,no,telephone,5.0,jun,366.0,-1.0,0.0,unknown,yes,40170
40989,37.0,management,single,tertiary,no,8066.0,no,no,telephone,13.0,aug,57.0,-1.0,0.0,unknown,no,40989
5996,37.0,technician,married,secondary,no,4030.0,yes,no,unknown,26.0,may,178.0,-1.0,0.0,unknown,no,5996
23943,46.0,management,divorced,tertiary,no,0.0,no,yes,cellular,29.0,aug,38.0,-1.0,0.0,unknown,no,23943
34171,27.0,admin.,married,tertiary,no,73.0,no,no,cellular,30.0,apr,374.0,79.0,1.0,success,no,34171
31285,79.0,retired,married,secondary,no,8304.0,no,no,telephone,9.0,mar,303.0,-1.0,0.0,unknown,yes,31285
35826,33.0,admin.,single,tertiary,no,1.0,yes,no,cellular,8.0,may,56.0,-1.0,0.0,unknown,no,35826
30386,27.0,technician,single,secondary,no,299.0,yes,no,cellular,5.0,feb,29.0,-1.0,0.0,unknown,no,30386
10581,46.0,blue-collar,married,secondary,no,6215.0,no,no,unknown,16.0,jun,155.0,-1.0,0.0,unknown,no,10581
13212,35.0,services,single,primary,no,790.0,no,no,cellular,8.0,jul,221.0,-1.0,0.0,unknown,no,13212
34584,33.0,services,married,secondary,no,255.0,yes,yes,cellular,5.0,may,237.0,165.0,4.0,failure,no,34584
39294,31.0,admin.,single,secondary,no,-422.0,yes,no,cellular,18.0,may,64.0,329.0,15.0,other,no,39294
26183,41.0,services,married,secondary,no,3992.0,yes,no,telephone,20.0,nov,281.0,-1.0,0.0,unknown,no,26183
41829,41.0,management,married,tertiary,no,3872.0,no,no,cellular,15.0,oct,231.0,-1.0,0.0,unknown,no,41829
20534,34.0,housemaid,married,tertiary,no,897.0,no,no,cellular,12.0,aug,197.0,-1.0,0.0,unknown,no,20534
34814,32.0,blue-collar,single,secondary,no,53.0,yes,no,cellular,6.0,may,153.0,169.0,2.0,failure,no,34814
32130,53.0,self-employed,divorced,secondary,no,8112.0,yes,yes,cellular,15.0,apr,75.0,146.0,1.0,failure,no,32130
8939,52.0,admin.,divorced,secondary,no,1049.0,no,yes,unknown,4.0,jun,80.0,-1.0,0.0,unknown,no,8939
20870,32.0,management,single,tertiary,no,90.0,no,no,cellular,13.0,aug,116.0,-1.0,0.0,unknown,no,20870
28552,38.0,blue-collar,married,secondary,no,220.0,yes,no,cellular,29.0,jan,207.0,-1.0,0.0,unknown,no,28552
35956,59.0,retired,married,tertiary,no,148.0,yes,yes,cellular,8.0,may,685.0,366.0,1.0,other,yes,35956
6472,30.0,blue-collar,married,primary,no,554.0,yes,no,unknown,27.0,may,89.0,-1.0,0.0,unknown,no,6472
18980,35.0,technician,single,tertiary,no,354.0,yes,no,cellular,4.0,aug,146.0,-1.0,0.0,unknown,no,18980
27064,43.0,blue-collar,married,secondary,no,-128.0,yes,no,cellular,21.0,nov,32.0,-1.0,0.0,unknown,no,27064
3941,32.0,blue-collar,married,primary,no,244.0,yes,no,unknown,16.0,may,128.0,-1.0,0.0,unknown,no,3941
3264,50.0,blue-collar,married,unknown,no,605.0,yes,no,unknown,15.0,may,200.0,-1.0,0.0,unknown,no,3264
36851,50.0,blue-collar,divorced,primary,no,15.0,yes,no,cellular,12.0,may,173.0,350.0,7.0,failure,no,36851
10538,52.0,management,married,primary,no,740.0,no,no,unknown,16.0,jun,206.0,-1.0,0.0,unknown,no,10538
20059,41.0,management,married,tertiary,no,2127.0,no,no,cellular,8.0,aug,120.0,-1.0,0.0,unknown,no,20059
42918,58.0,unemployed,married,secondary,no,1625.0,no,no,cellular,5.0,feb,286.0,-1.0,0.0,unknown,yes,42918
21872,56.0,admin.,married,secondary,no,374.0,no,no,cellular,20.0,aug,193.0,-1.0,0.0,unknown,no,21872
17836,60.0,self-employed,single,tertiary,no,179.0,no,yes,cellular,29.0,jul,79.0,-1.0,0.0,unknown,no,17836
13718,48.0,blue-collar,single,secondary,no,-367.0,yes,no,cellular,10.0,jul,281.0,-1.0,0.0,unknown,no,13718
6258,40.0,technician,married,secondary,no,56.0,yes,yes,unknown,27.0,may,223.0,-1.0,0.0,unknown,no,6258
19147,56.0,retired,married,secondary,no,388.0,yes,no,cellular,5.0,aug,80.0,-1.0,0.0,unknown,no,19147
21448,37.0,technician,single,secondary,no,1435.0,no,no,cellular,18.0,aug,724.0,-1.0,0.0,unknown,yes,21448
35801,36.0,management,single,secondary,no,278.0,no,no,cellular,8.0,may,1243.0,-1.0,0.0,unknown,no,35801
2230,35.0,admin.,single,secondary,no,855.0,yes,no,unknown,12.0,may,241.0,-1.0,0.0,unknown,no,2230
40556,38.0,entrepreneur,divorced,tertiary,no,7929.0,no,no,cellular,8.0,jul,182.0,-1.0,0.0,unknown,no,40556
4297,47.0,technician,divorced,secondary,no,1851.0,yes,no,unknown,19.0,may,140.0,-1.0,0.0,unknown,no,4297
42759,73.0,retired,married,primary,no,279.0,no,no,cellular,28.0,jan,399.0,-1.0,0.0,unknown,yes,42759
15400,30.0,management,married,tertiary,no,4145.0,yes,yes,cellular,18.0,jul,302.0,-1.0,0.0,unknown,no,15400
12947,39.0,blue-collar,married,unknown,no,18.0,no,no,cellular,7.0,jul,75.0,-1.0,0.0,unknown,no,12947
6134,31.0,blue-collar,married,primary,yes,0.0,yes,no,unknown,27.0,may,159.0,-1.0,0.0,unknown,no,6134
17648,49.0,admin.,divorced,secondary,no,63.0,no,no,cellular,29.0,jul,435.0,-1.0,0.0,unknown,no,17648
8427,50.0,management,married,tertiary,no,1854.0,yes,yes,unknown,3.0,jun,119.0,-1.0,0.0,unknown,no,8427
41304,31.0,management,single,tertiary,no,404.0,no,no,cellular,27.0,aug,125.0,-1.0,0.0,unknown,no,41304
21426,30.0,management,single,tertiary,no,0.0,no,no,cellular,18.0,aug,124.0,-1.0,0.0,unknown,no,21426
27783,26.0,services,married,secondary,no,285.0,no,no,cellular,28.0,jan,100.0,-1.0,0.0,unknown,no,27783
41525,32.0,admin.,single,secondary,no,555.0,yes,no,cellular,9.0,sep,344.0,-1.0,0.0,unknown,yes,41525
9795,58.0,retired,married,secondary,no,630.0,no,no,unknown,9.0,jun,443.0,-1.0,0.0,unknown,no,9795
24569,55.0,technician,married,tertiary,no,0.0,no,no,cellular,17.0,nov,501.0,-1.0,0.0,unknown,no,24569
2240,35.0,management,divorced,tertiary,no,538.0,yes,no,unknown,12.0,may,66.0,-1.0,0.0,unknown,no,2240
23336,48.0,technician,married,secondary,no,164.0,no,no,cellular,27.0,aug,76.0,-1.0,0.0,unknown,no,23336
7719,28.0,blue-collar,single,primary,no,-232.0,yes,no,unknown,30.0,may,557.0,-1.0,0.0,unknown,no,7719
6690,33.0,blue-collar,single,secondary,no,855.0,no,no,unknown,28.0,may,99.0,-1.0,0.0,unknown,no,6690
44181,28.0,student,single,secondary,no,205.0,no,no,cellular,14.0,jul,87.0,184.0,2.0,other,yes,44181
16688,35.0,blue-collar,married,secondary,no,1290.0,yes,no,cellular,24.0,jul,211.0,-1.0,0.0,unknown,no,16688
44361,80.0,retired,married,secondary,no,173.0,no,no,cellular,2.0,aug,87.0,-1.0,0.0,unknown,no,44361
33108,38.0,services,married,secondary,no,0.0,yes,no,cellular,20.0,apr,506.0,-1.0,0.0,unknown,no,33108
28394,43.0,services,single,secondary,no,620.0,no,yes,cellular,29.0,jan,155.0,-1.0,0.0,unknown,no,28394
43701,27.0,blue-collar,single,secondary,no,535.0,no,no,cellular,13.0,may,159.0,87.0,3.0,success,yes,43701
976,60.0,retired,married,secondary,no,42.0,yes,yes,unknown,7.0,may,386.0,-1.0,0.0,unknown,no,976
11312,37.0,blue-collar,single,primary,no,12130.0,yes,no,unknown,18.0,jun,429.0,-1.0,0.0,unknown,no,11312
28683,41.0,blue-collar,married,primary,no,2007.0,yes,no,cellular,30.0,jan,419.0,-1.0,0.0,unknown,no,28683
24932,36.0,management,married,tertiary,no,51.0,yes,no,cellular,18.0,nov,464.0,-1.0,0.0,unknown,no,24932
36767,33.0,blue-collar,married,secondary,no,1240.0,yes,no,cellular,12.0,may,844.0,-1.0,0.0,unknown,yes,36767
41880,80.0,management,married,primary,no,6483.0,no,no,telephone,19.0,oct,123.0,-1.0,0.0,unknown,no,41880
23950,33.0,housemaid,single,tertiary,no,1255.0,no,no,cellular,29.0,aug,511.0,-1.0,0.0,unknown,no,23950
14656,36.0,blue-collar,married,secondary,no,-231.0,no,yes,cellular,15.0,jul,779.0,-1.0,0.0,unknown,no,14656
42532,32.0,admin.,single,secondary,no,131.0,yes,no,cellular,21.0,dec,322.0,189.0,1.0,success,yes,42532
10555,36.0,services,married,secondary,no,981.0,no,no,unknown,16.0,jun,1093.0,-1.0,0.0,unknown,yes,10555
37933,26.0,student,single,primary,no,114.0,yes,no,cellular,14.0,may,226.0,-1.0,0.0,unknown,no,37933
19499,48.0,blue-collar,married,secondary,no,205.0,no,no,cellular,7.0,aug,239.0,-1.0,0.0,unknown,no,19499
43759,60.0,management,married,secondary,no,0.0,no,no,cellular,20.0,may,321.0,87.0,8.0,failure,no,43759
593,48.0,retired,married,secondary,no,74.0,no,yes,unknown,6.0,may,315.0,-1.0,0.0,unknown,no,593
37475,31.0,unemployed,married,tertiary,no,232.0,yes,no,cellular,13.0,may,53.0,-1.0,0.0,unknown,no,37475
36836,46.0,blue-collar,married,primary,no,4170.0,yes,yes,cellular,12.0,may,118.0,357.0,3.0,failure,no,36836
39794,55.0,technician,married,secondary,no,0.0,yes,yes,cellular,1.0,jun,106.0,91.0,1.0,success,no,39794
29266,30.0,technician,single,secondary,no,57.0,no,no,cellular,2.0,feb,465.0,-1.0,0.0,unknown,no,29266
43504,55.0,unemployed,divorced,secondary,no,309.0,no,no,cellular,20.0,apr,167.0,181.0,3.0,success,yes,43504
9976,25.0,blue-collar,single,primary,no,116.0,yes,no,unknown,9.0,jun,253.0,-1.0,0.0,unknown,no,9976
42285,62.0,retired,divorced,tertiary,no,0.0,no,no,cellular,13.0,nov,227.0,-1.0,0.0,unknown,yes,42285
30177,48.0,blue-collar,married,secondary,no,558.0,yes,no,telephone,5.0,feb,708.0,-1.0,0.0,unknown,no,30177
28753,31.0,services,single,secondary,no,887.0,no,no,cellular,30.0,jan,427.0,-1.0,0.0,unknown,no,28753
35677,43.0,blue-collar,married,secondary,no,2.0,yes,yes,cellular,8.0,may,7.0,-1.0,0.0,unknown,no,35677
10697,28.0,blue-collar,single,secondary,no,235.0,yes,no,unknown,16.0,jun,102.0,-1.0,0.0,unknown,no,10697
4922,31.0,blue-collar,married,secondary,no,932.0,yes,no,unknown,21.0,may,229.0,-1.0,0.0,unknown,no,4922
20712,37.0,self-employed,married,tertiary,no,137.0,no,no,cellular,13.0,aug,244.0,-1.0,0.0,unknown,no,20712
22418,30.0,technician,single,tertiary,no,0.0,no,no,cellular,22.0,aug,69.0,-1.0,0.0,unknown,no,22418
22450,55.0,housemaid,married,secondary,no,139.0,no,no,cellular,22.0,aug,256.0,-1.0,0.0,unknown,no,22450
30127,32.0,self-employed,married,tertiary,no,322.0,yes,no,cellular,4.0,feb,192.0,272.0,1.0,failure,no,30127
23126,37.0,technician,single,secondary,no,-274.0,yes,no,cellular,26.0,aug,218.0,-1.0,0.0,unknown,no,23126
3409,53.0,retired,married,tertiary,no,74.0,yes,no,unknown,15.0,may,122.0,-1.0,0.0,unknown,no,3409
28365,41.0,blue-collar,married,secondary,no,16.0,no,no,cellular,29.0,jan,553.0,-1.0,0.0,unknown,no,28365
35477,43.0,unknown,married,secondary,no,703.0,yes,no,cellular,7.0,may,96.0,301.0,1.0,failure,no,35477
22592,49.0,technician,married,secondary,no,702.0,no,no,telephone,22.0,aug,145.0,-1.0,0.0,unknown,no,22592
5160,39.0,blue-collar,married,primary,no,568.0,yes,no,unknown,21.0,may,173.0,-1.0,0.0,unknown,no,5160
9138,58.0,admin.,married,unknown,no,4318.0,no,no,unknown,5.0,jun,307.0,-1.0,0.0,unknown,no,9138
12376,55.0,retired,married,primary,no,2.0,no,no,unknown,27.0,jun,392.0,-1.0,0.0,unknown,no,12376
33696,27.0,admin.,single,tertiary,no,832.0,no,no,cellular,21.0,apr,336.0,-1.0,0.0,unknown,no,33696
10064,54.0,retired,married,primary,no,1379.0,no,no,unknown,11.0,jun,136.0,-1.0,0.0,unknown,no,10064
40675,38.0,student,single,unknown,no,64.0,no,no,cellular,6.0,aug,789.0,-1.0,0.0,unknown,no,40675
12761,30.0,services,married,secondary,no,-134.0,yes,yes,cellular,7.0,jul,61.0,-1.0,0.0,unknown,no,12761
19893,38.0,technician,single,secondary,no,1788.0,no,no,cellular,8.0,aug,391.0,-1.0,0.0,unknown,no,19893
43094,51.0,management,single,unknown,no,1277.0,no,no,cellular,22.0,feb,143.0,294.0,1.0,failure,no,43094
23969,46.0,technician,divorced,secondary,no,117.0,no,no,cellular,29.0,aug,94.0,-1.0,0.0,unknown,no,23969
35888,46.0,management,married,tertiary,no,740.0,yes,no,cellular,8.0,may,462.0,359.0,2.0,failure,no,35888
40751,33.0,management,married,tertiary,no,22867.0,yes,no,cellular,10.0,aug,73.0,440.0,2.0,failure,no,40751
2745,55.0,retired,married,secondary,no,188.0,no,no,unknown,14.0,may,139.0,-1.0,0.0,unknown,no,2745
38661,34.0,admin.,single,secondary,no,3160.0,no,no,cellular,15.0,may,22.0,331.0,13.0,failure,no,38661
28590,28.0,technician,married,tertiary,no,203.0,no,yes,cellular,29.0,jan,188.0,-1.0,0.0,unknown,no,28590
38352,46.0,blue-collar,married,secondary,no,51.0,yes,no,cellular,15.0,may,333.0,-1.0,0.0,unknown,no,38352
3467,32.0,admin.,single,secondary,no,287.0,no,no,unknown,15.0,may,465.0,-1.0,0.0,unknown,no,3467
11446,37.0,blue-collar,married,primary,no,0.0,yes,no,unknown,19.0,jun,129.0,-1.0,0.0,unknown,no,11446
31569,73.0,retired,married,secondary,no,1292.0,no,no,cellular,3.0,apr,420.0,-1.0,0.0,unknown,no,31569
21239,40.0,management,married,tertiary,no,193.0,no,no,cellular,18.0,aug,105.0,-1.0,0.0,unknown,no,21239
35777,38.0,blue-collar,single,secondary,no,238.0,yes,no,cellular,8.0,may,86.0,366.0,2.0,failure,no,35777
7007,45.0,technician,single,tertiary,no,5336.0,no,no,unknown,28.0,may,99.0,-1.0,0.0,unknown,no,7007
31477,27.0,technician,single,tertiary,no,393.0,no,no,cellular,1.0,apr,165.0,-1.0,0.0,unknown,yes,31477
21793,32.0,management,single,tertiary,no,1.0,no,no,cellular,20.0,aug,108.0,-1.0,0.0,unknown,no,21793
13162,33.0,blue-collar,married,tertiary,no,870.0,no,yes,cellular,8.0,jul,545.0,-1.0,0.0,unknown,no,13162
24348,51.0,services,divorced,secondary,no,518.0,yes,no,telephone,17.0,nov,76.0,-1.0,0.0,unknown,no,24348
20670,36.0,management,married,tertiary,no,0.0,no,no,cellular,12.0,aug,243.0,-1.0,0.0,unknown,no,20670
23634,50.0,housemaid,married,primary,no,0.0,no,no,cellular,28.0,aug,39.0,-1.0,0.0,unknown,no,23634
33801,33.0,services,single,tertiary,no,692.0,no,no,cellular,24.0,apr,86.0,-1.0,0.0,unknown,no,33801
16466,41.0,management,divorced,tertiary,no,846.0,no,yes,cellular,23.0,jul,206.0,-1.0,0.0,unknown,no,16466
21394,50.0,blue-collar,married,primary,no,8139.0,yes,no,cellular,18.0,aug,256.0,-1.0,0.0,unknown,no,21394
5354,47.0,technician,married,secondary,no,-401.0,yes,no,unknown,23.0,may,78.0,-1.0,0.0,unknown,no,5354
44636,45.0,services,divorced,primary,no,523.0,no,no,telephone,1.0,sep,380.0,371.0,4.0,other,no,44636
40991,24.0,student,single,secondary,no,0.0,no,no,cellular,13.0,aug,74.0,-1.0,0.0,unknown,no,40991
41063,22.0,student,single,secondary,no,47.0,no,no,cellular,14.0,aug,236.0,-1.0,0.0,unknown,no,41063
23750,35.0,technician,married,secondary,no,433.0,no,no,cellular,28.0,aug,14.0,-1.0,0.0,unknown,no,23750
1895,35.0,technician,single,secondary,no,300.0,yes,no,unknown,9.0,may,338.0,-1.0,0.0,unknown,no,1895
2507,36.0,blue-collar,married,secondary,no,1165.0,yes,no,unknown,13.0,may,1001.0,-1.0,0.0,unknown,yes,2507
35304,44.0,technician,married,secondary,no,78.0,yes,no,cellular,7.0,may,122.0,357.0,1.0,failure,no,35304
26208,34.0,blue-collar,single,secondary,no,3043.0,yes,yes,cellular,20.0,nov,670.0,-1.0,0.0,unknown,yes,26208
6612,33.0,admin.,single,secondary,no,598.0,yes,no,unknown,28.0,may,189.0,-1.0,0.0,unknown,no,6612
12473,52.0,technician,divorced,secondary,no,935.0,no,no,unknown,1.0,jul,86.0,-1.0,0.0,unknown,no,12473
17350,50.0,admin.,married,secondary,no,546.0,no,no,cellular,28.0,jul,82.0,-1.0,0.0,unknown,no,17350
41819,81.0,retired,divorced,primary,no,0.0,no,no,telephone,15.0,oct,172.0,-1.0,0.0,unknown,no,41819
7325,39.0,management,married,tertiary,no,0.0,yes,no,unknown,29.0,may,184.0,-1.0,0.0,unknown,no,7325
36310,32.0,services,single,secondary,no,101.0,yes,no,cellular,11.0,may,369.0,-1.0,0.0,unknown,no,36310
38239,29.0,management,single,tertiary,no,13.0,yes,no,cellular,15.0,may,26.0,-1.0,0.0,unknown,no,38239
6862,36.0,management,married,tertiary,no,428.0,no,no,unknown,28.0,may,121.0,-1.0,0.0,unknown,no,6862
31102,62.0,management,divorced,tertiary,no,5943.0,no,no,telephone,17.0,feb,196.0,-1.0,0.0,unknown,yes,31102
25865,35.0,management,married,tertiary,no,16.0,no,no,cellular,19.0,nov,185.0,-1.0,0.0,unknown,no,25865
21781,33.0,self-employed,single,tertiary,no,61.0,no,no,cellular,19.0,aug,836.0,-1.0,0.0,unknown,yes,21781
28455,46.0,blue-collar,married,secondary,no,-3.0,yes,no,cellular,29.0,jan,79.0,265.0,2.0,failure,no,28455
34870,32.0,technician,divorced,secondary,no,0.0,yes,no,cellular,6.0,may,94.0,-1.0,0.0,unknown,no,34870
16669,35.0,management,single,tertiary,no,945.0,yes,no,cellular,24.0,jul,188.0,-1.0,0.0,unknown,no,16669
9576,35.0,blue-collar,single,secondary,no,11671.0,no,no,unknown,6.0,jun,190.0,-1.0,0.0,unknown,no,9576
19726,33.0,technician,married,secondary,no,2376.0,no,no,cellular,7.0,aug,278.0,-1.0,0.0,unknown,no,19726
11697,60.0,housemaid,divorced,tertiary,no,662.0,no,no,unknown,20.0,jun,241.0,-1.0,0.0,unknown,no,11697
45112,24.0,student,single,secondary,no,1234.0,no,no,telephone,26.0,oct,280.0,97.0,3.0,success,no,45112
4707,39.0,technician,married,tertiary,no,602.0,yes,no,unknown,20.0,may,191.0,-1.0,0.0,unknown,no,4707
38754,24.0,blue-collar,single,secondary,no,6.0,yes,no,cellular,18.0,may,16.0,-1.0,0.0,unknown,no,38754
27993,32.0,admin.,married,secondary,no,3473.0,no,no,cellular,28.0,jan,112.0,-1.0,0.0,unknown,no,27993
23633,30.0,management,single,tertiary,no,17.0,no,no,cellular,28.0,aug,95.0,-1.0,0.0,unknown,no,23633
1535,48.0,blue-collar,married,primary,no,2642.0,yes,no,unknown,8.0,may,330.0,-1.0,0.0,unknown,no,1535
