ids,age,balance,day,duration,pdays,job,contact,marital,default,y
21216,51,47,18,54,-1,technician,cellular,married,no,no
21217,48,869,18,48,-1,management,cellular,divorced,no,no
21218,31,4247,18,131,-1,management,cellular,single,no,no
21219,30,44,18,82,-1,management,cellular,single,no,no
21220,57,2774,18,299,-1,retired,cellular,married,no,no
21221,32,3818,18,100,-1,technician,cellular,single,no,no
21222,34,724,18,92,-1,management,cellular,married,no,no
21223,33,0,18,73,-1,self-employed,cellular,married,no,no
21224,47,682,18,638,-1,management,cellular,married,no,yes
21225,32,0,18,594,-1,technician,cellular,single,no,yes
21226,55,3485,18,625,-1,blue-collar,cellular,married,no,yes
21227,35,-1041,18,105,-1,technician,cellular,married,no,no
21228,37,984,18,180,-1,management,cellular,married,no,no
21229,49,271,18,140,-1,self-employed,cellular,married,no,no
21230,60,5421,18,458,-1,housemaid,cellular,married,no,no
21232,60,7,18,87,-1,retired,cellular,married,no,no
21233,59,574,18,197,-1,retired,cellular,married,no,no
21234,59,0,18,203,-1,self-employed,cellular,married,no,no
21235,52,1271,18,131,-1,blue-collar,cellular,married,no,no
21236,48,4,18,68,-1,housemaid,cellular,married,no,no
21237,58,519,18,251,-1,housemaid,cellular,married,no,no
21238,52,6429,18,138,-1,blue-collar,telephone,married,no,no
21240,36,7296,18,108,-1,housemaid,cellular,divorced,no,no
21241,45,419,18,113,-1,blue-collar,cellular,married,no,no
21242,31,63,18,161,-1,management,cellular,single,no,no
21244,36,2944,18,882,-1,management,cellular,single,no,yes
21245,45,4971,18,115,-1,services,cellular,married,no,no
21246,30,913,18,341,-1,management,cellular,married,no,no
21247,49,154,18,26,-1,blue-collar,cellular,married,no,no
21248,55,2678,18,151,-1,self-employed,cellular,married,no,no
21249,30,13763,18,313,-1,management,cellular,single,no,no
21251,60,262,18,393,-1,retired,cellular,married,no,no
21252,56,2442,18,111,-1,blue-collar,cellular,married,no,no
21253,58,37,18,84,-1,management,cellular,married,no,no
21254,60,3122,18,51,-1,blue-collar,telephone,married,no,no
21255,43,1413,18,116,-1,management,cellular,divorced,no,no
21256,48,434,18,73,-1,blue-collar,cellular,married,no,no
21257,46,1353,18,528,-1,technician,cellular,married,no,yes
21260,51,2323,18,151,-1,technician,cellular,divorced,no,no
21261,51,193,18,146,-1,blue-collar,cellular,married,no,no
21262,36,1406,18,266,-1,management,cellular,divorced,no,no
21263,46,0,18,74,-1,services,cellular,married,no,no
21265,45,185,18,34,-1,blue-collar,cellular,married,no,no
21268,54,11,18,48,-1,retired,cellular,married,no,no
21269,36,110,18,80,-1,technician,cellular,married,no,no
21270,39,1914,18,94,-1,management,cellular,single,no,no
21271,56,4914,18,70,-1,services,cellular,married,no,no
21272,46,689,18,121,-1,blue-collar,cellular,married,no,no
21273,34,176,18,61,-1,management,cellular,married,no,no
21274,55,1901,18,143,-1,blue-collar,cellular,married,no,no
21275,36,127,18,172,-1,services,cellular,divorced,no,no
21276,54,3398,18,71,-1,admin.,telephone,married,no,no
21277,35,4564,18,45,-1,services,cellular,married,no,no
21278,49,1157,18,91,-1,blue-collar,cellular,married,no,no
21280,57,50,18,89,-1,housemaid,cellular,married,no,no
21281,55,512,18,115,-1,admin.,cellular,married,no,no
21282,48,297,18,121,-1,services,cellular,divorced,no,no
21283,43,-173,18,119,-1,management,cellular,divorced,no,no
21284,37,3396,18,69,-1,self-employed,cellular,married,no,no
21285,33,3335,18,98,-1,unemployed,cellular,married,no,no
21286,48,0,18,195,-1,unemployed,cellular,married,no,no
21287,36,324,18,104,-1,management,cellular,married,no,no
21288,44,8402,18,515,-1,self-employed,cellular,married,no,no
21289,35,2306,18,86,-1,management,cellular,single,no,no
21290,35,0,18,100,-1,management,cellular,divorced,no,no
21291,58,0,18,27,-1,blue-collar,cellular,married,no,no
21293,55,987,18,63,-1,services,cellular,single,no,no
21294,36,6,18,166,-1,management,cellular,married,no,no
21295,60,5450,18,113,-1,blue-collar,cellular,married,no,no
21296,55,0,18,309,-1,management,cellular,divorced,no,yes
21297,52,52,18,124,-1,management,cellular,married,no,no
21298,47,1979,18,207,-1,admin.,cellular,married,no,no
21299,35,1635,18,90,-1,management,cellular,single,no,no
21301,31,927,18,100,-1,management,cellular,married,no,no
21302,32,1117,18,219,-1,management,cellular,single,no,no
21303,32,-217,18,129,-1,management,cellular,single,no,no
21304,30,1077,18,128,-1,management,cellular,single,no,no
21305,34,332,18,75,-1,technician,cellular,single,no,no
21307,30,1535,18,67,-1,admin.,cellular,single,no,no
21308,55,211,18,111,-1,housemaid,cellular,married,no,no
21309,51,2242,18,498,-1,technician,cellular,married,no,no
21310,46,1000,18,96,-1,housemaid,cellular,married,no,no
21312,47,362,18,111,-1,blue-collar,cellular,married,no,no
21314,45,4112,18,140,-1,management,cellular,married,no,no
21315,23,489,18,235,-1,entrepreneur,cellular,married,no,no
21316,60,8121,18,98,-1,retired,cellular,married,no,no
21317,56,3206,18,129,-1,blue-collar,cellular,married,no,no
21319,59,1100,18,147,-1,housemaid,cellular,married,no,no
21320,54,473,18,134,-1,technician,cellular,single,no,no
21323,49,1101,18,29,-1,admin.,cellular,married,no,no
21324,31,0,18,93,-1,technician,cellular,single,no,no
21326,33,5641,18,168,-1,technician,cellular,married,no,no
21327,33,804,18,212,-1,technician,telephone,married,no,no
21328,54,3797,18,253,-1,management,telephone,married,no,no
21329,42,1018,18,280,-1,technician,cellular,married,no,no
21330,60,3,18,80,-1,self-employed,cellular,married,no,no
21331,41,335,18,169,-1,technician,cellular,married,no,no
21334,60,0,18,161,-1,management,telephone,single,no,no
21335,43,13044,18,36,-1,management,cellular,married,no,no
21336,48,199,18,29,-1,blue-collar,telephone,married,no,no
21337,33,389,18,79,-1,technician,telephone,single,no,no
21338,40,2935,18,192,-1,management,cellular,married,no,no
21339,55,1097,18,199,-1,management,telephone,single,no,no
21340,54,0,18,144,-1,blue-collar,cellular,married,no,no
21341,33,813,18,331,-1,housemaid,telephone,married,no,no
21342,50,5124,18,111,-1,management,cellular,married,no,no
21343,31,350,18,471,-1,management,cellular,single,no,no
21344,60,0,18,142,-1,retired,cellular,married,no,no
21345,45,1629,18,58,-1,technician,cellular,married,no,no
21346,43,41630,18,68,-1,management,cellular,married,no,no
21348,30,1541,18,471,-1,management,cellular,single,no,yes
21349,58,796,18,102,-1,services,cellular,divorced,no,no
21350,33,602,18,87,-1,technician,cellular,married,no,no
21351,37,129,18,128,-1,self-employed,cellular,married,no,no
21352,33,79,18,170,-1,technician,cellular,married,no,no
21353,42,1064,18,101,-1,management,cellular,divorced,no,no
21354,60,1211,18,268,-1,housemaid,telephone,married,no,no
21355,47,236,18,263,-1,technician,cellular,divorced,no,no
21356,39,429,18,80,-1,management,cellular,married,no,no
21357,43,1253,18,52,-1,management,cellular,married,no,no
21358,54,392,18,254,-1,services,cellular,married,no,no
21359,55,0,18,201,-1,management,telephone,married,no,no
21361,44,1764,18,70,-1,management,cellular,married,no,no
21362,50,9202,18,204,-1,blue-collar,cellular,married,no,no
21363,32,3628,18,130,-1,technician,cellular,divorced,no,no
21365,41,139,18,781,-1,technician,cellular,married,no,no
21366,39,3575,18,74,-1,management,cellular,divorced,no,no
21367,32,82,18,66,-1,technician,cellular,single,no,no
21368,46,302,18,80,-1,management,cellular,divorced,no,no
21369,32,2870,18,91,-1,technician,cellular,divorced,no,no
21370,61,0,18,280,-1,retired,telephone,married,no,no
21372,32,0,18,143,-1,technician,cellular,married,no,no
21373,59,3779,18,93,-1,management,cellular,married,no,no
21374,35,0,18,65,-1,housemaid,cellular,married,no,no
21375,32,1969,18,271,-1,management,cellular,married,no,no
21376,30,239,18,199,-1,technician,cellular,married,no,no
21378,30,2143,18,514,-1,management,cellular,single,no,no
21379,30,10639,18,75,-1,management,cellular,married,no,no
21380,31,41,18,392,-1,management,cellular,single,no,no
21381,51,-55,18,119,-1,management,cellular,single,yes,no
21382,52,1134,18,151,-1,management,cellular,married,no,no
21384,40,42,18,215,-1,management,cellular,married,no,no
21386,48,14148,18,85,-1,technician,cellular,married,no,no
21387,54,548,18,520,-1,blue-collar,cellular,married,no,yes
21390,31,431,18,75,-1,technician,cellular,divorced,no,no
21391,46,3115,18,134,-1,management,cellular,married,no,no
21392,52,4660,18,82,-1,blue-collar,cellular,married,no,no
21393,55,0,18,984,-1,housemaid,cellular,married,no,no
21395,45,0,18,249,-1,self-employed,cellular,married,no,no
21396,53,4994,18,62,-1,services,cellular,married,no,no
21397,31,11821,18,384,-1,management,cellular,single,no,yes
21398,32,548,18,377,-1,technician,cellular,single,no,no
21399,46,473,18,201,-1,management,cellular,married,no,no
21400,36,53,18,64,-1,technician,cellular,single,no,no
21401,40,0,18,261,-1,management,cellular,married,no,no
21402,31,254,18,1576,-1,management,cellular,divorced,no,yes
21404,45,47,18,128,-1,blue-collar,cellular,married,no,no
21405,48,583,18,260,-1,blue-collar,cellular,married,no,no
21406,39,2226,18,103,-1,management,cellular,married,no,no
21409,30,19,18,16,-1,technician,cellular,single,no,no
21410,32,598,18,135,-1,entrepreneur,cellular,married,no,no
21412,34,757,18,37,-1,management,cellular,single,no,no
21413,45,-374,18,149,-1,technician,cellular,married,no,no
21414,60,1043,18,1364,-1,housemaid,cellular,married,no,no
21417,52,2977,18,286,-1,blue-collar,cellular,married,no,no
21418,56,324,18,213,-1,blue-collar,cellular,married,no,no
21419,50,-35,18,207,-1,management,cellular,divorced,no,no
21420,38,1221,18,73,-1,technician,cellular,divorced,no,no
21421,49,418,18,1559,-1,blue-collar,cellular,married,no,no
21422,58,1241,18,194,-1,retired,cellular,married,no,yes
21423,35,771,18,221,-1,management,cellular,divorced,no,no
21424,43,140,18,192,-1,technician,cellular,single,no,no
21427,43,171,18,67,-1,management,cellular,divorced,no,no
21428,35,0,18,276,-1,management,cellular,single,no,no
21430,35,548,18,457,-1,technician,cellular,married,no,no
21431,47,665,18,885,-1,blue-collar,cellular,married,no,no
21432,47,2914,18,405,-1,technician,cellular,divorced,no,no
21433,30,2832,18,350,-1,technician,cellular,single,no,no
21434,52,0,18,395,-1,technician,cellular,married,no,no
21436,33,173,18,26,-1,self-employed,cellular,married,no,no
21437,32,2678,18,779,-1,housemaid,cellular,married,no,no
21439,34,0,18,374,-1,technician,cellular,divorced,no,no
21440,33,12177,18,76,-1,technician,cellular,single,no,no
21441,52,-644,18,119,-1,services,cellular,divorced,no,no
21442,41,2851,18,296,-1,technician,cellular,married,no,no
21443,32,20,18,193,-1,technician,cellular,single,no,no
21444,31,0,18,87,-1,management,cellular,single,no,no
21445,30,209,18,243,-1,management,cellular,single,no,no
21446,45,121,18,835,-1,technician,cellular,married,no,no
21449,48,9207,18,445,-1,technician,cellular,married,no,no
21450,37,2074,18,244,-1,management,cellular,single,no,no
21453,31,3701,18,709,-1,technician,cellular,single,no,no
21454,32,1966,18,176,-1,management,cellular,single,no,no
21455,43,0,18,241,-1,management,cellular,married,no,no
21456,46,2653,18,314,-1,blue-collar,cellular,married,no,no
21458,33,-5,18,127,-1,management,cellular,single,yes,no
21459,58,451,18,729,-1,admin.,cellular,married,no,no
21460,49,306,18,285,-1,services,cellular,married,no,no
21461,60,808,18,393,-1,services,cellular,married,no,no
21463,56,0,18,82,-1,blue-collar,cellular,married,no,no
21464,54,3601,18,238,-1,services,telephone,married,no,no
21465,30,3045,18,189,-1,management,cellular,single,no,no
21466,37,453,18,129,-1,technician,cellular,single,no,no
21467,49,4772,18,157,-1,technician,cellular,married,no,no
21468,39,1043,18,195,-1,technician,cellular,single,no,no
21469,45,2359,18,199,-1,technician,cellular,married,no,no
21470,31,979,18,298,-1,housemaid,cellular,married,no,no
21471,55,549,18,43,-1,unemployed,cellular,married,no,no
21472,58,2180,18,273,-1,admin.,cellular,married,no,no
21473,60,955,18,37,-1,technician,cellular,married,no,no
21474,42,3038,18,693,-1,management,cellular,married,no,no
21475,48,466,19,99,-1,technician,cellular,married,no,no
21476,46,1482,19,139,-1,unknown,cellular,married,no,no
21478,49,0,19,78,-1,management,cellular,married,no,no
21479,35,2251,19,151,-1,self-employed,cellular,married,no,no
21481,45,2119,19,120,-1,unknown,cellular,married,no,no
21482,48,2214,19,607,-1,blue-collar,cellular,married,no,no
21484,31,0,19,81,-1,management,cellular,married,no,no
21485,52,204,19,123,-1,admin.,cellular,married,no,no
21486,33,610,19,116,-1,services,cellular,married,no,no
21489,47,0,19,203,-1,technician,cellular,married,no,no
21490,56,63,19,122,-1,retired,cellular,married,no,no
21492,38,3278,19,645,-1,technician,cellular,single,no,yes
21493,60,0,19,316,-1,retired,cellular,married,yes,no
21494,49,2,19,177,-1,technician,cellular,married,no,no
21495,31,33,19,158,-1,management,cellular,single,no,no
21496,47,17206,19,125,-1,technician,cellular,married,no,no
21497,59,0,19,112,-1,management,cellular,married,no,no
21498,60,225,19,54,-1,retired,cellular,married,no,no
21499,50,60,19,255,-1,management,cellular,divorced,no,no
21500,35,854,19,133,-1,management,cellular,married,no,no
21501,46,134,19,134,-1,management,cellular,divorced,no,no
21502,60,10500,19,56,-1,retired,cellular,married,no,no
21503,37,115,19,78,-1,management,cellular,married,no,no
21507,48,4060,19,331,-1,management,cellular,married,no,no
21508,54,0,19,87,-1,blue-collar,cellular,married,no,no
21509,44,0,19,70,-1,management,cellular,married,no,no
21510,47,43,19,222,-1,blue-collar,cellular,married,no,no
21511,47,0,19,213,-1,management,cellular,married,no,no
21512,30,-274,19,166,-1,management,cellular,divorced,no,no
21513,36,140,19,100,-1,technician,cellular,single,no,no
21514,41,1,19,55,-1,self-employed,cellular,married,no,no
21515,32,264,19,103,-1,technician,cellular,married,no,no
21517,48,3,19,104,-1,unknown,cellular,married,no,no
21518,45,571,19,361,-1,self-employed,cellular,married,no,no
21519,53,4380,19,223,-1,blue-collar,telephone,married,no,no
21520,60,3043,19,235,-1,admin.,cellular,married,no,no
21521,53,210,19,96,-1,management,cellular,married,no,no
21523,60,374,19,276,-1,retired,cellular,married,no,no
21524,33,81,19,671,-1,technician,cellular,married,no,no
21525,60,0,19,83,-1,technician,cellular,married,no,no
21526,57,1179,19,189,-1,entrepreneur,cellular,married,no,no
21527,56,74,19,144,-1,retired,cellular,married,no,no
21528,57,295,19,151,-1,technician,cellular,married,no,no
21529,49,25,19,51,-1,technician,cellular,married,no,no
21530,39,3494,19,344,-1,technician,cellular,married,no,no
21531,45,2805,19,91,-1,management,cellular,married,no,no
21532,39,285,19,284,-1,technician,cellular,single,no,no
21533,38,103,19,490,-1,technician,cellular,single,no,no
21535,48,-95,19,134,-1,unknown,cellular,married,no,no
21536,49,0,19,141,-1,management,cellular,married,no,no
21537,49,-962,19,295,-1,admin.,cellular,married,no,no
21538,32,0,19,198,-1,management,cellular,married,no,no
21539,44,54,19,199,-1,technician,cellular,single,no,no
21540,35,417,19,92,-1,technician,cellular,single,no,no
21541,51,-202,19,504,-1,management,cellular,divorced,no,no
21542,49,0,19,68,-1,technician,cellular,divorced,no,no
21543,43,143,19,101,-1,management,cellular,married,no,no
21544,34,72,19,113,-1,housemaid,cellular,married,no,no
21545,42,2137,19,121,-1,management,cellular,married,no,no
21547,56,20,19,153,-1,retired,cellular,married,no,no
21548,49,412,19,1293,-1,technician,cellular,married,no,yes
21549,60,0,19,359,-1,retired,cellular,married,no,no
21550,37,295,19,150,-1,admin.,cellular,divorced,no,no
21551,47,1884,19,74,-1,management,cellular,married,no,no
21553,45,107,19,129,-1,entrepreneur,cellular,married,no,no
21555,52,2122,19,323,-1,retired,cellular,married,no,no
21556,50,1759,19,101,-1,management,cellular,married,no,no
21557,53,6657,19,128,-1,blue-collar,cellular,married,no,no
21558,34,30,19,193,-1,technician,cellular,married,no,no
21559,57,31,19,260,-1,retired,cellular,married,no,no
21560,32,47,19,133,-1,management,cellular,single,no,no
